impact,discussion,waiting,repetition,perofdelay,workload,no_comment,no_priority_change,no_fixversion,no_fixversion_change,no_issuelink,no_blocking,no_blockedby,no_affectversion,reporterrep,no_des_change,votes,watches,type_Bug,type_CTSChallenge,type_ComponentUpgrade,type_ComponentUpgradeSubtask,type_Documentation,type_Enhancement,type_FeatureRequest,type_Patch,type_QualityRisk,type_Release,type_Subtask,type_SupportPatch,type_Task,priority_Blocker,priority_Critical,priority_Major,priority_Minor,priority_Optional,priority_Trivial,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
Nondelay,245,0,0,0,0,3,0,1,1,1,0,0,3,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Nondelay,262,0,0,3,38,3,0,0,0,4,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Nondelay,97,0,0,0,19,0,0,1,1,17,0,15,0,0.489130435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Nondelay,0,0,0,0,20,0,0,1,1,1,0,0,0,0.519607843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Nondelay,438,0,0,0,33,4,0,0,0,1,0,1,1,0.6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
medium,857,0,0,8,17,1,0,1,1,3,1,2,0,0.431192661,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
medium,914,0,2,0,1,10,0,16,16,4,1,2,0,0.542857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Nondelay,3,0,0,0,9,2,0,0,0,2,2,0,0,0.374100719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Nondelay,435,0,0,4,24,2,0,9,9,13,0,13,0,0.376811594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Nondelay,271,0,0,0,22,15,1,1,1,1,0,0,2,0.457627119,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Nondelay,7,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Nondelay,8,0,0,0,3,2,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Nondelay,3,0,0,0,0,0,0,0,0,1,1,0,0,0.374100719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Nondelay,386,0,0,6,17,5,1,5,5,18,3,15,0,0.301886792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nondelay,357,0,0,0,6,1,0,5,5,1,0,0,0,0.368055556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Nondelay,1,0,0,4,21,1,0,0,0,1,1,0,0,0.607142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Nondelay,0,0,0,4,21,0,0,0,0,1,0,0,1,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
low,1018,0,0,0,0,12,0,6,6,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
medium,871,0,0,0,0,0,0,12,12,3,0,0,0,0.510638298,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Nondelay,318,0,2,1,12,3,1,0,0,8,0,8,0,0.52173913,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Nondelay,42,0,0,0,6,1,0,1,1,3,0,3,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Nondelay,218,0,2,0,3,3,0,4,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Nondelay,448,0,0,0,2,2,0,3,3,3,1,0,0,0.494505495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
medium,890,0,0,0,1,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Nondelay,34,0,0,0,1,1,0,1,1,1,0,0,0,0.769230769,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
medium,824,0,0,0,13,4,0,0,0,2,0,1,0,0.607142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
medium,857,0,0,8,17,2,0,1,1,4,2,2,0,0.431192661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
medium,822,0,0,5,24,1,0,1,1,3,0,3,0,0.607142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
medium,784,0,0,0,7,7,0,1,1,6,0,4,0,0.405263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Nondelay,2,0,0,0,16,2,0,0,0,2,0,0,1,0.919191919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Nondelay,105,0,0,0,23,1,0,2,2,6,0,0,0,0.925373134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Nondelay,283,0,0,0,0,2,0,2,2,1,1,0,0,0.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Nondelay,43,0,0,5,14,2,0,2,2,1,1,0,0,0.85,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Nondelay,187,0,0,0,25,2,0,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
medium,573,0,0,1,36,6,0,5,5,3,0,2,0,0.739130435,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
medium,811,0,0,0,1,11,0,10,10,3,1,0,0,0.75,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Nondelay,1,0,1,0,10,1,0,1,1,1,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
medium,846,0,0,0,12,4,0,2,2,1,0,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
medium,625,0,0,0,4,5,0,9,9,2,0,0,1,0.333333333,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Nondelay,445,0,2,2,4,20,0,4,4,7,1,1,1,0.611111111,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
low,1077,0,0,0,0,10,0,12,12,5,0,0,3,0.275510204,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Nondelay,3,0,0,0,22,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Nondelay,74,0,0,0,5,3,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Nondelay,0,0,0,0,0,1,0,0,0,1,1,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Nondelay,40,0,1,0,24,7,0,2,2,2,0,0,4,0.281553398,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Nondelay,27,0,0,0,32,0,1,1,1,2,1,0,1,0.783783784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Nondelay,177,0,0,10,24,0,1,1,1,4,2,2,3,0.707317073,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Nondelay,3,0,0,0,6,1,0,0,0,1,1,0,1,0.666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Nondelay,386,0,0,0,0,4,1,0,0,1,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Nondelay,447,0,0,11,18,5,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
medium,866,0,0,0,0,3,0,0,0,1,0,0,1,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Nondelay,2,0,0,1,55,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
medium,857,0,0,0,0,1,0,2,2,2,1,1,0,0.431192661,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
medium,857,0,0,0,0,1,0,3,3,2,1,1,0,0.431192661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Nondelay,0,0,0,0,23,2,0,0,0,1,0,0,0,0.448275862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
medium,547,0,0,0,0,5,0,2,2,4,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
medium,876,0,1,8,17,4,0,1,1,2,1,0,0,0.431192661,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Nondelay,71,0,0,0,0,4,0,2,2,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Nondelay,5,0,0,1,64,1,0,1,1,1,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
low,1042,0,0,0,22,5,0,2,2,2,1,1,0,0.543478261,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Nondelay,80,0,0,0,22,2,0,1,1,1,0,0,0,0.456140351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Nondelay,85,0,0,0,19,1,0,3,3,6,2,0,0,0.422222222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Nondelay,0,0,0,4,22,1,0,0,0,1,1,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Nondelay,354,0,0,4,27,2,0,3,3,1,1,0,0,0.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Nondelay,10,0,0,0,19,3,0,1,1,1,0,1,13,0.583941606,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Nondelay,41,0,0,0,23,7,0,1,1,1,0,0,0,0.505050505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Nondelay,41,0,0,0,23,2,0,1,1,1,0,0,0,0.505050505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
medium,845,0,1,0,15,1,0,1,1,2,1,0,0,0.415384615,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Nondelay,0,0,0,0,0,7,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
medium,868,0,0,1,12,2,0,0,0,2,2,0,0,0.421568627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Nondelay,326,0,0,0,18,2,0,1,1,1,1,0,2,0.405405405,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Nondelay,199,0,1,8,15,10,0,1,1,2,0,0,0,0.184615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Nondelay,162,0,0,0,1,1,0,0,0,1,0,0,0,0.179104478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Nondelay,64,0,0,25,4,10,0,3,3,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Nondelay,29,0,0,0,0,6,0,0,0,1,0,0,0,0.235294118,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Nondelay,29,0,0,0,0,1,0,0,0,1,0,0,0,0.235294118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Nondelay,30,0,0,0,33,1,0,0,0,2,0,2,1,0.771428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Nondelay,4,0,1,50,1,10,0,0,0,1,0,0,1,0.414634146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Nondelay,2,0,0,0,1,2,0,2,2,1,0,0,0,0.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
medium,697,0,5,0,1,16,2,15,15,6,4,1,0,0.4,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
medium,822,0,0,0,0,2,0,3,3,1,0,0,0,0.402684564,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
medium,813,0,0,4,31,1,0,5,5,9,1,8,0,0.395061728,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
medium,745,0,0,3,15,1,0,2,2,27,27,0,0,0.466666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
medium,759,0,0,3,15,1,0,2,2,3,3,0,0,0.466666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
medium,759,0,0,3,15,1,0,2,2,5,5,0,0,0.466666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
medium,751,0,0,2,33,2,0,1,1,5,5,0,0,0.727272727,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
medium,743,0,0,3,18,2,1,0,0,1,1,0,0,0.526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
medium,744,0,0,3,18,2,1,0,0,1,1,0,0,0.526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
medium,770,0,0,3,33,3,0,4,4,3,2,1,0,0.384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
medium,752,0,1,3,33,2,0,5,5,2,2,0,0,0.384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Nondelay,214,0,0,9,6,4,0,0,0,2,0,0,0,0.76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
medium,577,0,0,0,0,1,0,2,2,2,0,0,1,0.290909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
medium,602,0,1,0,9,4,0,2,2,5,0,0,1,0.487179487,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
medium,570,0,0,0,10,2,0,3,3,2,0,1,1,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Nondelay,11,0,0,0,14,3,0,0,0,6,3,1,0,0.643835616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Nondelay,4,0,1,0,46,4,0,2,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Nondelay,277,0,0,0,11,6,1,2,2,1,1,0,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Nondelay,249,0,0,0,10,1,0,1,1,1,1,0,1,0.297029703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Nondelay,21,0,0,0,7,2,0,0,0,1,1,0,1,0.944444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Nondelay,273,0,0,0,11,7,0,2,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
medium,579,0,0,0,0,6,0,2,2,2,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
medium,527,0,0,0,0,2,0,0,0,9,0,0,0,0.759493671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Nondelay,39,0,2,0,16,11,0,0,0,4,0,4,0,0.671875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Nondelay,59,0,0,0,11,4,0,1,1,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Nondelay,7,0,0,7,0,1,0,0,0,1,0,0,1,0.476923077,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Nondelay,14,0,0,0,0,3,0,1,1,2,0,1,1,0.415730337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nondelay,14,0,0,14,2,3,0,0,0,1,0,0,0,0.268292683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Nondelay,258,0,3,0,0,5,0,2,2,1,1,0,1,0.666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
medium,852,0,0,0,11,6,0,0,0,3,0,0,1,0.727272727,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
medium,822,0,1,1,14,4,1,2,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
medium,736,0,1,2,15,9,1,3,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
medium,747,0,0,3,31,6,1,2,2,3,1,0,0,0.386363636,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nondelay,55,0,2,0,0,6,1,4,4,2,1,0,0,0.386363636,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
medium,746,0,1,0,41,7,1,4,4,2,1,0,0,0.388571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
medium,774,0,0,4,31,2,0,6,6,2,1,1,0,0.395061728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Nondelay,176,0,2,2,16,6,0,3,3,2,0,1,0,0.388235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Nondelay,292,0,1,0,7,5,0,0,0,2,0,0,1,0.484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
medium,963,0,0,0,3,3,0,7,7,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Nondelay,123,0,0,1,19,2,0,1,1,3,0,2,4,0.585185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Nondelay,65,0,0,1,15,1,0,1,1,1,0,1,1,0.582733813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Nondelay,21,0,0,1,16,1,0,0,0,1,0,0,1,0.577464789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Nondelay,130,0,0,0,14,2,0,0,0,1,0,0,1,0.642857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Nondelay,106,0,1,0,5,10,0,2,2,5,3,0,1,0.727272727,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Nondelay,14,0,1,0,4,7,1,1,1,2,0,0,0,0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
medium,588,0,1,0,7,5,0,7,7,3,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Nondelay,11,0,0,2,7,1,0,0,0,4,1,0,0,0.695652174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Nondelay,101,0,0,0,3,5,0,0,0,2,0,0,0,0.740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Nondelay,31,0,0,0,29,5,0,1,1,2,0,0,0,0.857142857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Nondelay,0,0,1,0,41,1,0,2,2,1,0,0,1,0.754385965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Nondelay,59,0,0,1,19,6,0,1,1,1,0,1,2,0.492307692,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Nondelay,83,0,0,0,3,4,0,1,1,2,0,1,0,0.768115942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
medium,712,0,1,1,33,10,0,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Nondelay,134,0,0,1,26,1,0,4,4,1,0,1,0,0.546511628,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Nondelay,182,0,1,3,10,0,0,3,3,4,0,0,0,0.681818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Nondelay,252,0,1,0,18,10,1,2,2,3,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Nondelay,8,0,0,0,1,1,0,1,1,4,0,0,1,0.71875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
medium,878,0,0,1,23,2,0,4,4,2,0,0,1,0.412087912,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
